rom_case,case_id,target,window_id,keyword_idx,keyword_margin,accept,candidate,streak,cooldown,armed,quiet_seen,detection,float_pred,float_gated
81,2310,9,13,9,14172,1,0,0,7,0,0,,9,9
81,2310,9,14,3,-1663,0,0,0,6,0,1,,11,11
81,2310,9,15,1,-2875,0,0,0,5,0,1,,11,11
81,2310,9,16,0,-5919,0,0,0,4,0,1,,10,10
81,2310,9,17,0,-13485,0,0,0,3,0,1,,10,10
81,2310,9,18,0,-16979,0,0,0,2,0,1,,10,10
81,2310,9,19,0,-34592,0,0,0,1,0,1,,10,10
81,2310,9,20,0,-35464,0,0,0,0,1,1,,10,10
82,2566,10,0,7,-36739,0,0,0,0,1,1,,10,10
82,2566,10,1,7,-19001,0,0,0,0,1,1,,10,10
82,2566,10,2,0,-19835,0,0,0,0,1,1,,10,10
82,2566,10,3,0,-26140,0,0,0,0,1,1,,10,10
82,2566,10,4,0,-6305,0,0,0,0,1,1,,10,10
82,2566,10,5,0,-9342,0,0,0,0,1,1,,10,10
82,2566,10,6,7,-20342,0,0,0,0,1,1,,10,10
82,2566,10,7,7,-8153,0,0,0,0,1,1,,10,10
82,2566,10,8,7,-5237,0,0,0,0,1,1,,10,10
82,2566,10,9,7,-12573,0,0,0,0,1,1,,10,10
82,2566,10,10,3,-41471,0,0,0,0,1,1,,10,10
82,2566,10,11,3,-23066,0,0,0,0,1,1,,10,10
82,2566,10,12,3,-19090,0,0,0,0,1,1,,10,10
82,2566,10,13,3,-10800,0,0,0,0,1,1,,10,10
82,2566,10,14,3,-9666,0,0,0,0,1,1,,10,10
82,2566,10,15,3,-4002,0,0,0,0,1,1,,10,10
82,2566,10,16,3,-15445,0,0,0,0,1,1,,10,10
82,2566,10,17,7,-10658,0,0,0,0,1,1,,10,10
82,2566,10,18,7,-18331,0,0,0,0,1,1,,10,10
82,2566,10,19,9,-32590,0,0,0,0,1,1,,10,10
82,2566,10,20,7,-51100,0,0,0,0,1,1,,10,10
83,2822,11,0,9,-41487,0,0,0,0,1,1,,10,10
83,2822,11,1,3,-23309,0,0,0,0,1,1,,10,10
83,2822,11,2,3,-1033,0,0,0,0,1,1,,10,10
83,2822,11,3,9,-1881,0,0,0,0,1,1,,11,11
83,2822,11,4,0,-5256,0,0,0,0,1,1,,11,11
83,2822,11,5,5,-8367,0,0,0,0,1,1,,11,11
83,2822,11,6,5,-3837,0,0,0,0,1,1,,11,11
83,2822,11,7,5,-8586,0,0,0,0,1,1,,11,11
83,2822,11,8,5,-9268,0,0,0,0,1,1,,11,11
83,2822,11,9,5,-7061,0,0,0,0,1,1,,11,11
83,2822,11,10,5,-8386,0,0,0,0,1,1,,11,11
83,2822,11,11,5,995,0,0,0,0,1,1,,5,10
83,2822,11,12,5,-8658,0,0,0,0,1,1,,11,11
83,2822,11,13,0,-9729,0,0,0,0,1,1,,11,11
83,2822,11,14,0,-10995,0,0,0,0,1,1,,10,10
83,2822,11,15,8,-31600,0,0,0,0,1,1,,10,10
83,2822,11,16,8,-31276,0,0,0,0,1,1,,10,10
83,2822,11,17,8,-36256,0,0,0,0,1,1,,10,10
83,2822,11,18,8,-46132,0,0,0,0,1,1,,10,10
83,2822,11,19,8,-45949,0,0,0,0,1,1,,10,10
83,2822,11,20,8,-45539,0,0,0,0,1,1,,10,10
84,7,0,0,3,-34486,0,0,0,0,1,1,,10,10
84,7,0,1,3,-19200,0,0,0,0,1,1,,10,10
84,7,0,2,3,-18343,0,0,0,0,1,1,,10,10
84,7,0,3,3,-24784,0,0,0,0,1,1,,10,10
84,7,0,4,3,-3545,0,0,0,0,1,1,,10,10
84,7,0,5,3,-1066,0,0,0,0,1,1,,10,10
84,7,0,6,3,3965,0,0,0,0,1,1,,3,10
84,7,0,7,0,12340,1,0,1,0,1,1,,0,0
84,7,0,8,3,-935,0,0,0,0,1,1,,11,11
84,7,0,9,0,13315,1,0,1,0,1,1,,0,0
84,7,0,10,0,18076,1,0,2,0,1,1,,0,0
84,7,0,11,0,18178,1,0,3,0,1,1,,0,0
84,7,0,12,0,23967,1,0,4,0,1,1,,0,0
84,7,0,13,0,24410,1,0,0,10,0,0,0,0,0
84,7,0,14,0,25813,1,0,0,9,0,0,,0,0
84,7,0,15,0,29487,1,0,0,8,0,0,,0,0
84,7,0,16,0,-910,0,0,0,7,0,1,,10,10
84,7,0,17,0,-29984,0,0,0,6,0,1,,10,10
84,7,0,18,3,-39921,0,0,0,5,0,1,,10,10
84,7,0,19,0,-30174,0,0,0,4,0,1,,10,10
84,7,0,20,0,-40224,0,0,0,3,0,1,,10,10
85,263,1,0,7,-45014,0,0,0,0,1,1,,10,10
85,263,1,1,7,-14562,0,0,0,0,1,1,,10,10
85,263,1,2,7,-13308,0,0,0,0,1,1,,10,10
85,263,1,3,3,-7254,0,0,0,0,1,1,,10,10
85,263,1,4,3,6406,1,3,1,0,1,1,,3,3
85,263,1,5,1,2693,0,0,0,0,1,1,,1,10
85,263,1,6,1,10007,1,1,1,0,1,1,,1,1
85,263,1,7,1,14604,1,1,2,0,1,1,,1,1
85,263,1,8,1,19400,1,1,3,0,1,1,,1,1
85,263,1,9,1,13459,1,1,4,0,1,1,,1,1
85,263,1,10,1,14311,1,0,0,10,0,0,1,1,1
85,263,1,11,1,11937,1,0,0,9,0,0,,1,1
85,263,1,12,1,9848,1,0,0,8,0,0,,1,1
85,263,1,13,1,7056,1,0,0,7,0,0,,1,1
85,263,1,14,1,11019,1,0,0,6,0,0,,1,1
85,263,1,15,3,3381,0,0,0,5,0,1,,3,10
85,263,1,16,7,1630,0,0,0,4,0,1,,7,10
85,263,1,17,7,3052,0,0,0,3,0,1,,0,10
85,263,1,18,7,-7101,0,0,0,2,0,1,,10,10
85,263,1,19,7,-26083,0,0,0,1,0,1,,10,10
85,263,1,20,7,-44109,0,0,0,0,1,1,,10,10
86,519,2,0,2,-23034,0,0,0,0,1,1,,10,10
86,519,2,1,2,-26993,0,0,0,0,1,1,,10,10
86,519,2,2,3,-19737,0,0,0,0,1,1,,10,10
86,519,2,3,3,2753,0,0,0,0,1,1,,3,10
86,519,2,4,3,10640,1,3,1,0,1,1,,3,3
86,519,2,5,3,6341,1,3,2,0,1,1,,3,3
86,519,2,6,6,1986,0,0,0,0,1,1,,6,10
86,519,2,7,6,-4849,0,0,0,0,1,1,,11,11
86,519,2,8,2,14974,1,2,1,0,1,1,,2,2
86,519,2,9,2,18155,1,2,2,0,1,1,,2,2
86,519,2,10,2,29407,1,2,3,0,1,1,,2,2
86,519,2,11,2,22132,1,2,4,0,1,1,,2,2
86,519,2,12,2,26074,1,0,0,10,0,0,2,2,2
86,519,2,13,2,21543,1,0,0,9,0,0,,2,2
86,519,2,14,2,24657,1,0,0,8,0,0,,2,2
86,519,2,15,2,17247,1,0,0,7,0,0,,2,2
86,519,2,16,2,9896,1,0,0,6,0,0,,2,2
86,519,2,17,2,-65,0,0,0,5,0,1,,10,10
86,519,2,18,2,-29717,0,0,0,4,0,1,,10,10
86,519,2,19,0,-17018,0,0,0,3,0,1,,10,10
86,519,2,20,8,-37017,0,0,0,2,0,1,,10,10
87,775,3,0,7,-48519,0,0,0,0,1,1,,10,10
87,775,3,1,7,-27348,0,0,0,0,1,1,,10,10
87,775,3,2,3,-26387,0,0,0,0,1,1,,10,10
87,775,3,3,0,-8961,0,0,0,0,1,1,,10,10
87,775,3,4,3,5654,1,3,1,0,1,1,,3,3
87,775,3,5,3,1771,0,0,0,0,1,1,,3,10
87,775,3,6,3,6914,1,3,1,0,1,1,,3,3
87,775,3,7,9,5492,1,9,1,0,1,1,,9,9
87,775,3,8,9,15810,1,9,2,0,1,1,,9,9
87,775,3,9,9,19087,1,9,3,0,1,1,,9,9
87,775,3,10,9,11660,1,9,4,0,1,1,,9,9
87,775,3,11,9,8813,1,0,0,10,0,0,9,9,9
87,775,3,12,9,8343,1,0,0,9,0,0,,9,9
87,775,3,13,9,10437,1,0,0,8,0,0,,9,9
87,775,3,14,9,13491,1,0,0,7,0,0,,9,9
87,775,3,15,9,3640,0,0,0,6,0,1,,9,10
87,775,3,16,3,-21642,0,0,0,5,0,1,,10,10
87,775,3,17,7,-16193,0,0,0,4,0,1,,10,10
87,775,3,18,7,-6145,0,0,0,3,0,1,,10,10
87,775,3,19,7,-28653,0,0,0,2,0,1,,10,10
87,775,3,20,7,-48339,0,0,0,1,0,1,,10,10
88,1031,4,0,7,-45748,0,0,0,0,1,1,,10,10
88,1031,4,1,0,-18658,0,0,0,0,1,1,,10,10
88,1031,4,2,0,-22546,0,0,0,0,1,1,,10,10
88,1031,4,3,3,-16095,0,0,0,0,1,1,,10,10
88,1031,4,4,7,-4317,0,0,0,0,1,1,,10,10
88,1031,4,5,3,6864,1,3,1,0,1,1,,3,3
88,1031,4,6,3,5699,1,3,2,0,1,1,,3,3
88,1031,4,7,3,7540,1,3,3,0,1,1,,3,3
88,1031,4,8,5,6314,1,5,1,0,1,1,,5,5
88,1031,4,9,3,-3937,0,0,0,0,1,1,,11,11
88,1031,4,10,4,19635,1,4,1,0,1,1,,4,4
88,1031,4,11,4,18498,1,4,2,0,1,1,,4,4
88,1031,4,12,4,23378,1,4,3,0,1,1,,4,4
88,1031,4,13,4,20581,1,4,4,0,1,1,,4,4
88,1031,4,14,4,21976,1,0,0,10,0,0,4,4,4
88,1031,4,15,4,20337,1,0,0,9,0,0,,4,4
88,1031,4,16,4,11578,1,0,0,8,0,0,,4,4
88,1031,4,17,4,3334,0,0,0,7,0,1,,4,10
88,1031,4,18,7,-32875,0,0,0,6,0,1,,10,10
88,1031,4,19,7,-25610,0,0,0,5,0,1,,10,10
88,1031,4,20,3,-42250,0,0,0,4,0,1,,10,10
89,1287,5,0,3,-43461,0,0,0,0,1,1,,10,10
89,1287,5,1,7,-13166,0,0,0,0,1,1,,10,10
89,1287,5,2,7,-2890,0,0,0,0,1,1,,10,10
89,1287,5,3,7,-2999,0,0,0,0,1,1,,10,10
89,1287,5,4,0,-9865,0,0,0,0,1,1,,10,10
89,1287,5,5,7,-23052,0,0,0,0,1,1,,10,10
89,1287,5,6,5,6742,1,5,1,0,1,1,,5,5
89,1287,5,7,5,1025,0,0,0,0,1,1,,5,10
89,1287,5,8,2,3632,0,0,0,0,1,1,,2,10
89,1287,5,9,5,844,0,0,0,0,1,1,,5,10
89,1287,5,10,5,4399,1,5,1,0,1,1,,5,5
89,1287,5,11,5,-3753,0,0,0,0,1,1,,11,11
89,1287,5,12,5,-3472,0,0,0,0,1,1,,11,11
89,1287,5,13,5,3141,0,0,0,0,1,1,,5,10
89,1287,5,14,5,1787,0,0,0,0,1,1,,5,10
89,1287,5,15,8,8967,1,8,1,0,1,1,,8,8
89,1287,5,16,2,10320,1,2,1,0,1,1,,2,2
89,1287,5,17,4,-10406,0,0,0,0,1,1,,10,10
89,1287,5,18,4,-33594,0,0,0,0,1,1,,10,10
89,1287,5,19,8,-34881,0,0,0,0,1,1,,10,10
89,1287,5,20,8,-52964,0,0,0,0,1,1,,10,10
90,1543,6,0,2,-11125,0,0,0,0,1,1,,10,10
90,1543,6,1,2,-15984,0,0,0,0,1,1,,10,10
90,1543,6,2,2,-10269,0,0,0,0,1,1,,10,10
90,1543,6,3,2,-11558,0,0,0,0,1,1,,10,10
90,1543,6,4,8,-2598,0,0,0,0,1,1,,11,11
90,1543,6,5,4,-199,0,0,0,0,1,1,,10,10
90,1543,6,6,6,-6798,0,0,0,0,1,1,,11,11
90,1543,6,7,6,3765,0,0,0,0,1,1,,6,10
90,1543,6,8,6,11088,1,6,1,0,1,1,,6,6
90,1543,6,9,6,12039,1,6,2,0,1,1,,6,6
90,1543,6,10,6,20176,1,6,3,0,1,1,,6,6
90,1543,6,11,6,14040,1,6,4,0,1,1,,6,6
90,1543,6,12,6,12031,1,0,0,10,0,0,6,6,6
90,1543,6,13,6,17599,1,0,0,9,0,0,,6,6
90,1543,6,14,6,19248,1,0,0,8,0,0,,6,6
90,1543,6,15,6,14006,1,0,0,7,0,0,,6,6
90,1543,6,16,2,4443,1,0,0,6,0,0,,2,2
90,1543,6,17,2,-14295,0,0,0,5,0,1,,10,10
90,1543,6,18,8,-30352,0,0,0,4,0,1,,10,10
90,1543,6,19,2,-39336,0,0,0,3,0,1,,10,10
90,1543,6,20,2,-39492,0,0,0,2,0,1,,10,10
91,1799,7,0,3,-35318,0,0,0,0,1,1,,10,10
91,1799,7,1,3,-40194,0,0,0,0,1,1,,10,10
91,1799,7,2,3,-32147,0,0,0,0,1,1,,10,10
91,1799,7,3,3,-28338,0,0,0,0,1,1,,10,10
91,1799,7,4,3,-24008,0,0,0,0,1,1,,10,10
91,1799,7,5,3,3233,0,0,0,0,1,1,,3,10
91,1799,7,6,2,8923,1,2,1,0,1,1,,2,2
91,1799,7,7,7,8734,1,7,1,0,1,1,,7,7
91,1799,7,8,7,18773,1,7,2,0,1,1,,7,7
91,1799,7,9,7,9549,1,7,3,0,1,1,,7,7
91,1799,7,10,7,16611,1,7,4,0,1,1,,7,7
91,1799,7,11,7,16315,1,0,0,10,0,0,7,7,7
91,1799,7,12,7,18654,1,0,0,9,0,0,,7,7
91,1799,7,13,7,17497,1,0,0,8,0,0,,7,7
91,1799,7,14,7,18285,1,0,0,7,0,0,,7,7
91,1799,7,15,7,4582,1,0,0,6,0,0,,7,7
91,1799,7,16,4,1080,0,0,0,5,0,1,,4,10
91,1799,7,17,2,-25477,0,0,0,4,0,1,,10,10
91,1799,7,18,8,-32356,0,0,0,3,0,1,,10,10
91,1799,7,19,0,-32455,0,0,0,2,0,1,,10,10
91,1799,7,20,0,-24325,0,0,0,1,0,1,,10,10
92,2055,8,0,0,-35711,0,0,0,0,1,1,,10,10
92,2055,8,1,2,-34122,0,0,0,0,1,1,,10,10
92,2055,8,2,0,-29395,0,0,0,0,1,1,,10,10
92,2055,8,3,0,-20262,0,0,0,0,1,1,,10,10
92,2055,8,4,2,-11115,0,0,0,0,1,1,,10,10
92,2055,8,5,6,3509,0,0,0,0,1,1,,6,10
92,2055,8,6,6,4061,0,0,0,0,1,1,,6,10
92,2055,8,7,2,10001,1,2,1,0,1,1,,2,2
92,2055,8,8,6,1748,0,0,0,0,1,1,,6,10
92,2055,8,9,6,-1106,0,0,0,0,1,1,,11,11
92,2055,8,10,6,3254,0,0,0,0,1,1,,6,10
92,2055,8,11,6,3257,0,0,0,0,1,1,,6,10
92,2055,8,12,6,2630,0,0,0,0,1,1,,6,10
92,2055,8,13,6,10031,1,6,1,0,1,1,,6,6
92,2055,8,14,2,13918,1,2,1,0,1,1,,2,2
92,2055,8,15,2,17242,1,2,2,0,1,1,,2,2
92,2055,8,16,2,-17245,0,0,0,0,1,1,,10,10
92,2055,8,17,4,-13792,0,0,0,0,1,1,,10,10
92,2055,8,18,4,-21646,0,0,0,0,1,1,,10,10
92,2055,8,19,4,-16655,0,0,0,0,1,1,,10,10
92,2055,8,20,4,-17128,0,0,0,0,1,1,,10,10
93,2311,9,0,3,-42217,0,0,0,0,1,1,,10,10
93,2311,9,1,3,-29258,0,0,0,0,1,1,,10,10
93,2311,9,2,3,-31122,0,0,0,0,1,1,,10,10
93,2311,9,3,3,-23449,0,0,0,0,1,1,,10,10
93,2311,9,4,3,-13003,0,0,0,0,1,1,,10,10
93,2311,9,5,3,-5748,0,0,0,0,1,1,,10,10
93,2311,9,6,3,12081,1,3,1,0,1,1,,3,3
93,2311,9,7,3,12710,1,3,2,0,1,1,,3,3
93,2311,9,8,9,12165,1,9,1,0,1,1,,9,9
93,2311,9,9,9,10686,1,9,2,0,1,1,,9,9
93,2311,9,10,9,7657,1,9,3,0,1,1,,9,9
93,2311,9,11,5,-17534,0,0,0,0,1,1,,11,11
93,2311,9,12,0,-2249,0,0,0,0,1,1,,11,11
93,2311,9,13,0,13417,1,0,1,0,1,1,,0,0
93,2311,9,14,0,22501,1,0,2,0,1,1,,0,0
93,2311,9,15,0,23647,1,0,3,0,1,1,,0,0
93,2311,9,16,0,24396,1,0,4,0,1,1,,0,0
93,2311,9,17,0,13412,1,0,0,10,0,0,0,0,0
93,2311,9,18,0,3011,0,0,0,9,0,1,,0,10
93,2311,9,19,0,-7774,0,0,0,8,0,1,,10,10
93,2311,9,20,9,-30608,0,0,0,7,0,1,,10,10
94,2567,10,0,7,-42512,0,0,0,0,1,1,,10,10
94,2567,10,1,7,-37522,0,0,0,0,1,1,,10,10
94,2567,10,2,7,-41376,0,0,0,0,1,1,,10,10
94,2567,10,3,3,-41615,0,0,0,0,1,1,,10,10
94,2567,10,4,3,-46471,0,0,0,0,1,1,,10,10
94,2567,10,5,7,-43706,0,0,0,0,1,1,,10,10
94,2567,10,6,7,-48313,0,0,0,0,1,1,,10,10
94,2567,10,7,9,-54236,0,0,0,0,1,1,,10,10
94,2567,10,8,7,-29906,0,0,0,0,1,1,,10,10
94,2567,10,9,7,-45267,0,0,0,0,1,1,,10,10
94,2567,10,10,7,-37601,0,0,0,0,1,1,,10,10
94,2567,10,11,7,-18330,0,0,0,0,1,1,,10,10
94,2567,10,12,7,-5418,0,0,0,0,1,1,,10,10
94,2567,10,13,7,8637,1,7,1,0,1,1,,7,7
94,2567,10,14,7,10534,1,7,2,0,1,1,,0,0
94,2567,10,15,0,14290,1,0,1,0,1,1,,0,0
94,2567,10,16,0,6764,1,0,2,0,1,1,,0,0
94,2567,10,17,0,11123,1,0,3,0,1,1,,0,0
94,2567,10,18,7,15052,1,7,1,0,1,1,,7,7
94,2567,10,19,2,17237,1,2,1,0,1,1,,2,2
94,2567,10,20,3,-17843,0,0,0,0,1,1,,10,10
95,2823,11,0,4,-17128,0,0,0,0,1,1,,10,10
95,2823,11,1,4,-10522,0,0,0,0,1,1,,10,10
95,2823,11,2,7,-11444,0,0,0,0,1,1,,10,10
95,2823,11,3,9,6723,1,9,1,0,1,1,,9,9
95,2823,11,4,9,-5190,0,0,0,0,1,1,,11,11
95,2823,11,5,9,-5265,0,0,0,0,1,1,,11,11
95,2823,11,6,6,8493,1,6,1,0,1,1,,6,6
95,2823,11,7,5,-12263,0,0,0,0,1,1,,11,11
95,2823,11,8,5,-13686,0,0,0,0,1,1,,11,11
95,2823,11,9,5,-13529,0,0,0,0,1,1,,11,11
95,2823,11,10,5,-13146,0,0,0,0,1,1,,11,11
95,2823,11,11,5,-17154,0,0,0,0,1,1,,11,11
95,2823,11,12,5,-1975,0,0,0,0,1,1,,11,11
95,2823,11,13,0,-4535,0,0,0,0,1,1,,11,11
95,2823,11,14,5,2646,0,0,0,0,1,1,,5,10
95,2823,11,15,4,6299,1,4,1,0,1,1,,4,4
95,2823,11,16,4,7852,1,4,2,0,1,1,,4,4
95,2823,11,17,4,12600,1,4,3,0,1,1,,4,4
95,2823,11,18,0,12234,1,0,1,0,1,1,,0,0
95,2823,11,19,4,27890,1,4,1,0,1,1,,4,4
95,2823,11,20,4,-18893,0,0,0,0,1,1,,10,10
96,8,0,0,8,-38218,0,0,0,0,1,1,,10,10
96,8,0,1,2,-23364,0,0,0,0,1,1,,10,10
96,8,0,2,2,-14139,0,0,0,0,1,1,,10,10
96,8,0,3,2,-6566,0,0,0,0,1,1,,10,10
96,8,0,4,8,-7999,0,0,0,0,1,1,,10,10
96,8,0,5,2,-2075,0,0,0,0,1,1,,10,10
96,8,0,6,0,735,0,0,0,0,1,1,,0,10
96,8,0,7,1,3750,0,0,0,0,1,1,,1,10
96,8,0,8,0,19263,1,0,1,0,1,1,,0,0
96,8,0,9,0,26542,1,0,2,0,1,1,,0,0
96,8,0,10,0,26272,1,0,3,0,1,1,,0,0
96,8,0,11,0,19228,1,0,4,0,1,1,,0,0
96,8,0,12,0,20755,1,0,0,10,0,0,0,0,0
96,8,0,13,0,20356,1,0,0,9,0,0,,0,0
96,8,0,14,0,20297,1,0,0,8,0,0,,0,0
96,8,0,15,0,12123,1,0,0,7,0,0,,0,0
96,8,0,16,7,-4709,0,0,0,6,0,1,,10,10
96,8,0,17,8,-12390,0,0,0,5,0,1,,10,10
96,8,0,18,8,-10703,0,0,0,4,0,1,,10,10
96,8,0,19,7,-18815,0,0,0,3,0,1,,10,10
96,8,0,20,7,-47498,0,0,0,2,0,1,,10,10
97,264,1,0,7,-35982,0,0,0,0,1,1,,10,10
97,264,1,1,7,-12200,0,0,0,0,1,1,,10,10
97,264,1,2,7,-3575,0,0,0,0,1,1,,10,10
97,264,1,3,7,5180,1,7,1,0,1,1,,7,7
97,264,1,4,7,-1251,0,0,0,0,1,1,,10,10
97,264,1,5,1,-6177,0,0,0,0,1,1,,10,10
97,264,1,6,7,7010,1,7,1,0,1,1,,7,7
97,264,1,7,1,9432,1,1,1,0,1,1,,1,1
97,264,1,8,4,11589,1,4,1,0,1,1,,4,4
97,264,1,9,4,6765,1,4,2,0,1,1,,4,4
97,264,1,10,4,15498,1,4,3,0,1,1,,4,4
97,264,1,11,4,10189,1,4,4,0,1,1,,4,4
97,264,1,12,9,6770,1,9,1,0,1,1,,9,9
97,264,1,13,9,4715,1,9,2,0,1,1,,9,9
97,264,1,14,9,6732,1,9,3,0,1,1,,9,9
97,264,1,15,9,3525,0,0,0,0,1,1,,9,10
97,264,1,16,3,-337,0,0,0,0,1,1,,10,10
97,264,1,17,7,-6014,0,0,0,0,1,1,,10,10
97,264,1,18,7,-10235,0,0,0,0,1,1,,10,10
97,264,1,19,7,-21802,0,0,0,0,1,1,,10,10
97,264,1,20,7,-52828,0,0,0,0,1,1,,10,10
98,520,2,0,3,-41861,0,0,0,0,1,1,,10,10
98,520,2,1,0,-20784,0,0,0,0,1,1,,10,10
98,520,2,2,0,-3594,0,0,0,0,1,1,,10,10
98,520,2,3,0,-2756,0,0,0,0,1,1,,10,10
98,520,2,4,0,-7811,0,0,0,0,1,1,,10,10
98,520,2,5,0,5616,1,0,1,0,1,1,,0,0
98,520,2,6,3,9149,1,3,1,0,1,1,,3,3
98,520,2,7,0,10622,1,0,1,0,1,1,,0,0
98,520,2,8,0,658,0,0,0,0,1,1,,0,10
98,520,2,9,2,10077,1,2,1,0,1,1,,2,2
98,520,2,10,6,13359,1,6,1,0,1,1,,6,6
98,520,2,11,7,12342,1,7,1,0,1,1,,7,7
98,520,2,12,7,15852,1,7,2,0,1,1,,7,7
98,520,2,13,7,16701,1,7,3,0,1,1,,7,7
98,520,2,14,7,16502,1,7,4,0,1,1,,7,7
98,520,2,15,7,16350,1,0,0,10,0,0,7,7,7
98,520,2,16,7,18297,1,0,0,9,0,0,,7,7
98,520,2,17,7,18674,1,0,0,8,0,0,,7,7
98,520,2,18,7,1707,0,0,0,7,0,1,,7,10
98,520,2,19,7,-4334,0,0,0,6,0,1,,10,10
98,520,2,20,0,-33512,0,0,0,5,0,1,,10,10
99,776,3,0,0,-27901,0,0,0,0,1,1,,10,10
99,776,3,1,3,-23946,0,0,0,0,1,1,,10,10
99,776,3,2,3,-5437,0,0,0,0,1,1,,10,10
99,776,3,3,3,-4679,0,0,0,0,1,1,,10,10
99,776,3,4,3,37,0,0,0,0,1,1,,3,10
99,776,3,5,3,-548,0,0,0,0,1,1,,11,11
99,776,3,6,2,-1003,0,0,0,0,1,1,,11,11
99,776,3,7,3,13767,1,3,1,0,1,1,,3,3
99,776,3,8,3,24899,1,3,2,0,1,1,,3,3
99,776,3,9,3,22654,1,3,3,0,1,1,,3,3
99,776,3,10,3,28923,1,3,4,0,1,1,,3,3
99,776,3,11,3,21827,1,0,0,10,0,0,3,3,3
99,776,3,12,3,15359,1,0,0,9,0,0,,3,3
99,776,3,13,3,-704,0,0,0,8,0,1,,10,10
99,776,3,14,3,-894,0,0,0,7,0,1,,10,10
99,776,3,15,3,-27340,0,0,0,6,0,1,,10,10
99,776,3,16,3,-19839,0,0,0,5,0,1,,10,10
99,776,3,17,3,-21827,0,0,0,4,0,1,,10,10
99,776,3,18,3,-15866,0,0,0,3,0,1,,10,10
99,776,3,19,0,-25618,0,0,0,2,0,1,,10,10
99,776,3,20,7,-45988,0,0,0,1,0,1,,10,10
100,1032,4,0,3,-42768,0,0,0,0,1,1,,10,10
100,1032,4,1,3,-34166,0,0,0,0,1,1,,10,10
100,1032,4,2,9,-10212,0,0,0,0,1,1,,10,10
100,1032,4,3,4,-16718,0,0,0,0,1,1,,10,10
100,1032,4,4,0,11229,1,0,1,0,1,1,,0,0
100,1032,4,5,4,17981,1,4,1,0,1,1,,4,4
100,1032,4,6,4,26692,1,4,2,0,1,1,,4,4
100,1032,4,7,4,25973,1,4,3,0,1,1,,4,4
100,1032,4,8,4,23553,1,4,4,0,1,1,,4,4
100,1032,4,9,4,25149,1,0,0,10,0,0,4,4,4
100,1032,4,10,4,38485,1,0,0,9,0,0,,4,4
100,1032,4,11,4,18307,1,0,0,8,0,0,,4,4
100,1032,4,12,7,6630,1,0,0,7,0,0,,7,7
100,1032,4,13,6,-2646,0,0,0,6,0,1,,11,11
100,1032,4,14,9,669,0,0,0,5,0,1,,9,10
100,1032,4,15,3,3702,0,0,0,4,0,1,,3,10
100,1032,4,16,3,8817,1,0,0,3,0,1,,3,3
100,1032,4,17,3,-2510,0,0,0,2,0,1,,10,10
100,1032,4,18,7,-15059,0,0,0,1,0,1,,10,10
100,1032,4,19,7,-21485,0,0,0,0,1,1,,10,10
100,1032,4,20,7,-54091,0,0,0,0,1,1,,10,10
101,1288,5,0,7,-52718,0,0,0,0,1,1,,10,10
101,1288,5,1,7,-36450,0,0,0,0,1,1,,10,10
101,1288,5,2,7,-11690,0,0,0,0,1,1,,10,10
101,1288,5,3,7,-15272,0,0,0,0,1,1,,10,10
101,1288,5,4,5,-21430,0,0,0,0,1,1,,10,10
101,1288,5,5,5,3011,0,0,0,0,1,1,,5,10
101,1288,5,6,6,5287,1,6,1,0,1,1,,6,6
101,1288,5,7,6,6795,1,6,2,0,1,1,,6,6
101,1288,5,8,5,10313,1,5,1,0,1,1,,5,5
101,1288,5,9,5,8888,1,5,2,0,1,1,,5,5
101,1288,5,10,5,17790,1,5,3,0,1,1,,5,5
101,1288,5,11,5,1989,0,0,0,0,1,1,,5,10
101,1288,5,12,5,2579,0,0,0,0,1,1,,5,10
101,1288,5,13,8,-2345,0,0,0,0,1,1,,11,11
101,1288,5,14,3,3544,0,0,0,0,1,1,,3,10
101,1288,5,15,0,-7098,0,0,0,0,1,1,,10,10
101,1288,5,16,3,-14838,0,0,0,0,1,1,,10,10
101,1288,5,17,0,-18327,0,0,0,0,1,1,,10,10
101,1288,5,18,3,-23893,0,0,0,0,1,1,,10,10
101,1288,5,19,9,-37791,0,0,0,0,1,1,,10,10
101,1288,5,20,2,-41541,0,0,0,0,1,1,,10,10
102,1544,6,0,3,-42891,0,0,0,0,1,1,,10,10
102,1544,6,1,3,-34645,0,0,0,0,1,1,,10,10
102,1544,6,2,3,-26342,0,0,0,0,1,1,,10,10
102,1544,6,3,3,-15364,0,0,0,0,1,1,,10,10
102,1544,6,4,3,-16093,0,0,0,0,1,1,,10,10
102,1544,6,5,3,-6357,0,0,0,0,1,1,,10,10
102,1544,6,6,3,10846,1,3,1,0,1,1,,3,3
102,1544,6,7,6,9089,1,6,1,0,1,1,,6,6
102,1544,6,8,9,11508,1,9,1,0,1,1,,9,9
102,1544,6,9,5,-845,0,0,0,0,1,1,,11,11
102,1544,6,10,6,15648,1,6,1,0,1,1,,6,6
102,1544,6,11,5,2557,0,0,0,0,1,1,,5,10
102,1544,6,12,9,7231,1,9,1,0,1,1,,9,9
102,1544,6,13,6,-3796,0,0,0,0,1,1,,10,10
102,1544,6,14,9,246,0,0,0,0,1,1,,9,10
102,1544,6,15,3,-13746,0,0,0,0,1,1,,10,10
102,1544,6,16,7,-30797,0,0,0,0,1,1,,10,10
102,1544,6,17,7,-28427,0,0,0,0,1,1,,10,10
102,1544,6,18,0,-18565,0,0,0,0,1,1,,10,10
